0,1782107272.203759
1,1782107272.203829
2,1782107272.203854
3,1782107272.203871
4,1782107272.203888
5,1782107272.203904
6,1782107272.203918
7,1782107272.203933
8,1782107272.203948
9,1782107272.203964
10,1782107272.237075
11,1782107272.237119
12,1782107272.237140
13,1782107272.237156
14,1782107272.237170
15,1782107272.237185
16,1782107272.237199
17,1782107272.237216
18,1782107272.237232
19,1782107272.237250
20,1782107272.270426
21,1782107272.270470
22,1782107272.270492
23,1782107272.270508
24,1782107272.270581
25,1782107272.270597
26,1782107272.270616
27,1782107272.270630
28,1782107272.270647
29,1782107272.270665
30,1782107272.303736
31,1782107272.303783
32,1782107272.303801
33,1782107272.303817
34,1782107272.303832
35,1782107272.303847
36,1782107272.303862
37,1782107272.303877
38,1782107272.303892
39,1782107272.303908
40,1782107272.336989
41,1782107272.337027
42,1782107272.337056
43,1782107272.337071
44,1782107272.337086
45,1782107272.337101
46,1782107272.337115
47,1782107272.337130
48,1782107272.337144
49,1782107272.337161
50,1782107272.370442
51,1782107272.370492
52,1782107272.370510
53,1782107272.370543
54,1782107272.370559
55,1782107272.370574
56,1782107272.370589
57,1782107272.370606
58,1782107272.370622
59,1782107272.370639
60,1782107272.403695
61,1782107272.403748
62,1782107272.403774
63,1782107272.403794
64,1782107272.403816
65,1782107272.403850
66,1782107272.403873
67,1782107272.403897
68,1782107272.403918
69,1782107272.403942
70,1782107272.437113
71,1782107272.437165
72,1782107272.437191
73,1782107272.437210
74,1782107272.437230
75,1782107272.437248
76,1782107272.437268
77,1782107272.437291
78,1782107272.437338
79,1782107272.470865
80,1782107272.470932
81,1782107272.470956
82,1782107272.470980
83,1782107272.471001
84,1782107272.471022
85,1782107272.471045
86,1782107272.471070
87,1782107272.471093
88,1782107272.503837
89,1782107272.503903
90,1782107272.503933
91,1782107272.503961
92,1782107272.503989
93,1782107272.504022
94,1782107272.504050
95,1782107272.504080
96,1782107272.504112
97,1782107272.537197
98,1782107272.537265
99,1782107272.537330
100,1782107272.537357
101,1782107272.537379
102,1782107272.537403
103,1782107272.537426
104,1782107272.537449
105,1782107272.537476
106,1782107272.570510
107,1782107272.570584
108,1782107272.570701
109,1782107272.570918
110,1782107272.570989
111,1782107272.571043
112,1782107272.571093
113,1782107272.571140
114,1782107272.571188
115,1782107272.604660
116,1782107272.604774
117,1782107272.604833
118,1782107272.604882
119,1782107272.604925
120,1782107272.604975
121,1782107272.605019
122,1782107272.605062
123,1782107272.605115
124,1782107272.637140
125,1782107272.637208
126,1782107272.637241
127,1782107272.637268
128,1782107272.637341
129,1782107272.637373
130,1782107272.637400
131,1782107272.637425
132,1782107272.637455
133,1782107272.670515
134,1782107272.670585
135,1782107272.670614
136,1782107272.670641
137,1782107272.670666
138,1782107272.670693
139,1782107272.670720
140,1782107272.670748
141,1782107272.670998
142,1782107272.703724
143,1782107272.703781
144,1782107272.703813
145,1782107272.703838
146,1782107272.703864
147,1782107272.703888
148,1782107272.703913
149,1782107272.703944
150,1782107272.703971
151,1782107272.737039
152,1782107272.737102
153,1782107272.737126
154,1782107272.737148
155,1782107272.737169
156,1782107272.737191
157,1782107272.737214
158,1782107272.737238
159,1782107272.737262
160,1782107272.770488
161,1782107272.770552
162,1782107272.770592
163,1782107272.770632
164,1782107272.770668
165,1782107272.770706
166,1782107272.770745
167,1782107272.770786
168,1782107272.803789
169,1782107272.803831
170,1782107272.803848
171,1782107272.803863
172,1782107272.803878
173,1782107272.803895
174,1782107272.803910
175,1782107272.803927
176,1782107272.836993
177,1782107272.837031
178,1782107272.837047
179,1782107272.837063
180,1782107272.837078
181,1782107272.837092
182,1782107272.837106
183,1782107272.837122
184,1782107272.870431
185,1782107272.870475
186,1782107272.870503
187,1782107272.870527
188,1782107272.870551
189,1782107272.870576
190,1782107272.870600
191,1782107272.870619
192,1782107272.903814
193,1782107272.903862
194,1782107272.903884
195,1782107272.903902
196,1782107272.903920
197,1782107272.903939
198,1782107272.903957
199,1782107272.903981
200,1782107272.937067
201,1782107272.937112
202,1782107272.937138
203,1782107272.937155
204,1782107272.937173
205,1782107272.937189
206,1782107272.937207
207,1782107272.970533
208,1782107272.970593
209,1782107272.970618
210,1782107272.970643
211,1782107272.970665
212,1782107272.970686
213,1782107272.970710
214,1782107273.003874
215,1782107273.003948
216,1782107273.003990
217,1782107273.004035
218,1782107273.004076
219,1782107273.004118
220,1782107273.004160
221,1782107273.039716
222,1782107273.039809
223,1782107273.039859
224,1782107273.039903
225,1782107273.039944
226,1782107273.039986
227,1782107273.040030
228,1782107273.070549
229,1782107273.070636
230,1782107273.070687
231,1782107273.070731
232,1782107273.070772
233,1782107273.070815
